id,answer,question,desc,ref
dd8e6255-7e31-42ee-8f68-02ca26c98221,Firewall (Tường lửa),Thiết bị nào dùng để giám sát và kiểm soát lưu lượng mạng vào/ra và cung cấp bảo mật bằng cách chặn các truy cập trái phép?,,
abfc1bf0-2ec5-4bcd-a4f5-8f4b5ecaee55,Gateway (Cổng kết nối),Thiết bị nào dùng để kết nối hai loại mạng khác nhau và chuyển đổi dữ liệu giữa các giao thức khác nhau?,,
17b849a2-952a-4ddb-8a16-921d0748a2ac,Hub (Bộ chia mạng),Thiết bị nào dùng để kết nối các thiết bị trong cùng một mạng và gửi dữ liệu đến tất cả các thiết bị?,- Tương tự như switch nhưng kém hiệu quả,
df82fd11-7149-4e9f-9c1e-4c8360aae976,Modem (Bộ điều giải – giải điều chế),Thiết bị nào dùng để cung cấp kết nối Internet và chuyển đổi dữ liệu số từ máy tính thành tín hiệu cho đường dây điện thoại/cáp và ngược lại?,,
ac37b9b2-f305-44c5-86e2-02575386929e,Network (Mạng),Một nhóm máy tính và thiết bị được kết nối có thể giao tiếp và chia sẻ dữ liệu với nhau được gọi là?,,
12b8e208-34bc-4566-b3ad-04bfd384e7c3,Network (Mạng),Tập hợp các thiết bị được kết nối với nhau để chia sẻ tài nguyên và thông tin được gọi là?,,
07c788de-14df-4fc7-9eaa-41787327fa2a,Networking Devices (Thiết bị mạng),Các thiết bị quản lý và hỗ trợ các chức năng mạng được gọi là?,"- Bao gồm bộ định tuyến (router), bộ chuyển mạch (switch), bộ trung tâm (hub), điểm truy cập (access point), ...",
3fbe5b0c-d1e0-4683-91db-52e01b3e8bea,Node (Nút mạng),"Bất kỳ thiết bị nào có thể gửi, nhận hoặc chuyển tiếp dữ liệu trong mạng được gọi là?","- Bao gồm máy tính xách tay, điện thoại di động, máy in, tai nghe nhét tai, máy chủ, v.v.",
75304ec2-aeb6-47db-99d8-df761000e594,Router (Bộ định tuyến),Thiết bị nào dùng để kết nối nhiều mạng khác nhau và định hướng các gói dữ liệu đến đúng điểm đích của chúng?,,
c8d0115b-1f29-485f-98b3-7f75df33f95c,Server (Máy chủ),"Hệ thống mạnh mẽ có thể xử lý nhiều yêu cầu đồng thời, có nhiệm vụ lắng nghe và phản hồi các yêu cầu từ client bằng cách cung cấp dữ liệu hoặc thực hiện tác vụ được gọi là?","- Một số loại máy chủ phổ biến:\n\t+ Web Server: Apache, Nginx\n\t+ Mail Server (Máy chủ Email)\n\t+ Database Server (Máy chủ Cơ sở dữ liệu)",
30cd55c1-b0f9-44af-a9be-c8fbde9bff92,Switch (Bộ chuyển mạch),Thiết bị nào dùng để kết nối các thiết bị trong cùng một mạng và chuyển tiếp dữ liệu đến đúng thiết bị đích cần nhận?,- Tương tự như hub,
e3ec383f-512d-418a-aa35-9580327d5be6,Transmission Media (Phương tiện truyền dẫn),Phương tiện có dây hoặc không dây chịu trách nhiệm truyền dữ liệu giữa các thiết bị được gọi là?,"- Có dây: cáp LAN, cáp quang\n- Không dây: Wifi, Bluetooth",
8197aab8-b518-4527-8da7-eadd92bd388b,"Tốc độ truyền nhanh, độ trễ thấp, thông lượng cao giúp trải nghiệm tốt hơn. Phụ thuộc vào băng thông, thời gian phản hồi và sức mạnh xử lý.",Đâu là đặc điểm {BRIGHT_CYAN}hiệu quả cao{RESET} trong mạng máy tính?,,
6a0f1ca6-b464-40a6-9784-3362b30fac3c,Đảm bảo dữ liệu và tài nguyên luôn sẵn sàng. Sử dụng cơ chế dự phòng và sao lưu để duy trì hoạt động khi có lỗi.,Đâu là đặc điểm {BRIGHT_CYAN}tin cậy{RESET} trong mạng máy tính?,,
f9a07428-7266-41c1-a72d-189305580520,Ưu tiên dữ liệu quan trọng để truyền nhanh hơn. Đảm bảo kết nối ổn định.,Đâu là đặc điểm {BRIGHT_CYAN}chất lượng dịch vụ{RESET} trong mạng máy tính?,,
