id,answer,question,desc,ref
42aad515-62fe-4dec-bee6-34c7f8da8f83,Core và Distribution,Kiến trúc mạng hai lớp (Two-Tier Architecture) thường gộp lớp nào lại với nhau?,- Two-tier Architecture gộp Core và Distribution lại để giảm chi phí và độ phức tạp cho mạng nhỏ.,
f41adc96-4abc-49cf-8628-ca3302ec3b43,Các mạng LAN khác nhau,WAN (Wide Area Network - Mạng diện rộng) được sử dụng để kết nối gì?,- WAN kết nối nhiều LAN lại với nhau qua khoảng cách địa lý xa bằng các liên kết thuê (leased line) hoặc VPN.,
a3674d3c-59a8-4b94-9af2-9f9b0cb0284e,Cách ly dịch vụ công cộng khỏi mạng nội bộ,"Trong kiến trúc doanh nghiệp, DMZ (Demilitarized Zone - Vùng phi quân sự) được sử dụng để làm gì?","- DMZ là vùng đệm giữa mạng nội bộ và Internet, chứa các dịch vụ công cộng như web hoặc email server.",
318a1f3b-02a3-47fe-880c-48cc30a40b81,Data Center (Trung tâm dữ liệu),Mô hình mạng Campus (Khuôn viên) của Cisco thường bao gồm thành phần nào sau đây?,"- Campus Network bao gồm các tòa nhà trong cùng khuôn viên, được kết nối bởi các switch và router hiệu năng cao, thường gắn liền với Data Center.",
d094dbe3-94e9-44ce-8eb3-fee2d168c6bc,Data Center (Trung tâm dữ liệu),Mô hình Spine-Leaf (Xương sống - Lá) thường được sử dụng ở đâu?,- Spine-Leaf Architecture phổ biến trong Data Center để đảm bảo độ trễ thấp và khả năng mở rộng lớn.,
8f3506ec-83f2-41bf-a102-4c65ddd905f0,Distribution Layer (Lớp phân phối),Lớp nào trong mô hình Cisco chịu trách nhiệm định tuyến giữa các mạng con (subnet)?,"- Distribution Layer xử lý định tuyến, chính sách, và kiểm soát truy cập giữa các VLAN hoặc subnet.",
11994637-5bd9-4b1e-8ad0-097f7f2bae6e,Dễ cài đặt và giảm chi phí thuê kênh riêng,Lợi ích chính của SD-WAN so với WAN truyền thống là gì?,"- SD-WAN sử dụng Internet công cộng làm đường truyền chính, giảm chi phí MPLS và cho phép quản lý linh hoạt.",
f1aa3d68-9aa8-458e-a271-101f5d3c002d,Gộp Core Layer và Distribution Layer,Thiết kế mạng collapsed core là gì?,"- Collapsed Core dùng cho mạng tầm trung, nơi Core và Distribution hợp nhất để giảm chi phí nhưng vẫn giữ hiệu năng.",
b5e68495-6f15-4c4f-bbad-7b33222c66e4,Gửi đến tất cả các cổng,Hub (Bộ tập trung/chia mạng) gửi dữ liệu như thế nào trong mạng?,"- Hub là thiết bị “ngu” — nó không biết địa chỉ đích, nên gửi dữ liệu đến tất cả thiết bị trong mạng.",
511dcbd9-02f8-4f6a-a191-bf363d5be524,"Internet Edge, VPN Edge, WAN Edge",Mạng Enterprise Edge (Biên doanh nghiệp) thường bao gồm gì?,"- Enterprise Edge là ranh giới giữa mạng nội bộ và bên ngoài (Internet, WAN, VPN).",
341104d2-0141-4253-8cad-2b5cab3e3385,Kết hợp nhiều loại tô-pô mạng,Kiến trúc mạng Hybrid (Lai) là gì?,"- Hybrid Topology kết hợp các tô-pô khác nhau (Star, Mesh, Bus…) để tận dụng ưu điểm của từng loại.",
a3d2ea5d-14d3-49af-9631-139bedb4f358,Latency (Độ trễ),Edge Computing (Điện toán biên) giúp giảm yếu tố nào so với Cloud?,"- Edge Computing xử lý dữ liệu gần nơi sinh ra nó, giảm độ trễ khi gửi về trung tâm đám mây.",
24b444e8-dde1-4450-98eb-4a36258e372d,Load Balancer (Bộ cân bằng tải),Thiết bị nào giúp phân tải lưu lượng truy cập đến nhiều máy chủ khác nhau?,- Load Balancer điều phối yêu cầu truy cập để tối ưu hiệu năng và đảm bảo tính sẵn sàng của dịch vụ.,
cd6d6b90-97c3-430c-8f65-64f410de883e,"Lưu trữ và xử lý ứng dụng, dữ liệu","Trong mạng doanh nghiệp, phần Data Center chịu trách nhiệm gì?","- Data Center chứa máy chủ và ứng dụng quan trọng, là nơi xử lý chính của doanh nghiệp.",
f005ca2f-a3a0-43fc-bc53-9eaf25ae44dc,Mesh (Lưới),"Trong mạng không dây, các AP kết nối với nhau để mở rộng vùng phủ sóng gọi là gì?",- Mesh Topology trong mạng không dây giúp mở rộng phạm vi phủ sóng mà không cần cáp vật lý giữa các AP.,
9c65dc14-811f-4787-8487-bb96ea075ab4,Mesh (Lưới),Tô-pô nào cung cấp tính dự phòng (redundancy) cao nhất nhưng tốn kém chi phí cáp nhất?,"- Mesh Topology (Tô-pô lưới) cho phép mỗi thiết bị kết nối trực tiếp với tất cả thiết bị khác, đảm bảo không có điểm lỗi đơn (single point of failure).",
ee6eddfb-5d35-4557-8245-5d3ab9188f72,Mỗi thiết bị vừa là client vừa là server,Mô hình mạng Peer-to-Peer (Ngang hàng) có đặc điểm gì?,"- Trong mô hình P2P, các thiết bị chia sẻ tài nguyên trực tiếp, không cần máy chủ trung tâm.",
cc2330f6-569e-4a85-a717-1ae31d0ebcf4,Một chiều,Tô-pô Ring (Vòng) truyền dữ liệu theo hướng nào?,"- Trong Ring Topology, dữ liệu di chuyển theo một hướng quanh vòng. Nếu một nút hỏng, toàn bộ mạng có thể bị ảnh hưởng.",
8c729dad-2f64-4573-b454-1c7ce8613c37,Một tòa nhà hoặc khu vực nhỏ,Kiến trúc mạng LAN (Local Area Network - Mạng cục bộ) thường giới hạn trong phạm vi nào?,"- LAN kết nối các thiết bị trong phạm vi gần, thường là trong cùng tòa nhà hoặc văn phòng.",
003fb79d-6f43-4083-9d4e-a6dd1a7c2203,Network Topology (Tô-pô mạng),Mô hình mạng nào mô tả cách các thiết bị được kết nối vật lý hoặc logic với nhau trong mạng?,"- Network Topology (Tô-pô mạng) mô tả cấu trúc kết nối giữa các thiết bị mạng — ví dụ như Star (hình sao), Bus (tuyến), Ring (vòng). Nó là bản đồ của mạng.",
3315738e-45f9-4e6b-9672-e973b2ab7e78,Phân biệt các mạng Wi-Fi,SSID (Service Set Identifier - Định danh tập dịch vụ) có vai trò gì trong mạng không dây?,"- SSID là tên mạng Wi-Fi mà người dùng nhìn thấy khi quét mạng, giúp phân biệt các WLAN khác nhau.",
f7bcd38c-54dc-4b17-9f75-91b1a7bf8c2b,Public Cloud (Đám mây công cộng) và Private Cloud (Đám mây riêng),"Trong mạng Cloud Hybrid (Đám mây lai), doanh nghiệp kết hợp giữa gì?",- Hybrid Cloud kết hợp hạ tầng nội bộ và dịch vụ đám mây công cộng để cân bằng bảo mật và mở rộng.,
b9155e65-9992-4d63-b5df-3901b96c89eb,"Quản lý tập trung, mở rộng linh hoạt",Kiến trúc mạng Cloud (Đám mây) cho phép điều gì?,"- Cloud Architecture cho phép quản trị, lưu trữ và triển khai dịch vụ mạng linh hoạt trên hạ tầng đám mây.",
31d381a4-2456-4fe7-ab3d-5fc1a50b5c89,Repeater (Bộ lặp),Thiết bị nào khuếch đại tín hiệu trong mạng?,- Repeater được dùng để tăng cường và kéo dài tín hiệu truyền trong mạng có dây.,
56173806-a38a-4af1-8aa9-de95aabb764b,Router (Bộ định tuyến),Thiết bị nào thường được xem là điểm giao tiếp giữa mạng LAN và WAN?,- Router chịu trách nhiệm định tuyến dữ liệu giữa các mạng khác nhau — thường là giữa LAN và WAN.,
cf2afe6b-63cc-4f32-869b-4a0edae6fd42,SDN Controller (Bộ điều khiển SDN),"Trong SDN, bộ điều khiển trung tâm thường được gọi là gì?",- SDN Controller quản lý chính sách và cấu hình cho toàn bộ mạng thông qua API.,
e1307ac0-e62b-4cdc-b525-ef329eaec990,"SDN quản lý tập trung, truyền thống quản lý thủ công",Điểm khác biệt chính giữa mạng doanh nghiệp truyền thống và mạng định nghĩa bằng phần mềm (SDN) là gì?,"- SDN tách biệt mặt điều khiển khỏi phần cứng, cho phép quản lý tập trung và tự động hóa toàn mạng.",
308efa2e-e2cc-45b6-beab-c454c6d513b7,Switch (Bộ chuyển mạch),Thiết bị nào thường hoạt động ở Layer 2 (Lớp Liên kết dữ liệu)?,"- Switch hoạt động ở Layer 2, xử lý gói tin dựa trên địa chỉ MAC.",
30b2264e-9801-493a-a776-7887e833bca7,Switch (Bộ chuyển mạch),"Trong mô hình tô-pô hình sao (Star Topology - Tô-pô hình sao), tất cả các thiết bị kết nối đến thiết bị trung tâm nào?","- Trong Star Topology, tất cả các thiết bị kết nối đến một thiết bị trung tâm — thường là Switch, giúp quản lý và điều phối lưu lượng giữa các thiết bị.",
70f839da-c48c-45a8-a6ac-1cf5227f5221,Switch lõi tốc độ cao,"Trong mô hình Spine-Leaf, thiết bị “Spine” thường là gì?","- Spine Switch kết nối đến tất cả Leaf Switch, tạo mạng lưới đồng nhất và không có điểm nghẽn.",
0624f901-39a7-4421-8053-37f89f9d3a11,Trong một thành phố,Mạng MAN (Metropolitan Area Network - Mạng đô thị) thường bao phủ phạm vi nào?,"- MAN kết nối nhiều LAN trong phạm vi đô thị, thường được triển khai bởi ISP hoặc cơ quan chính phủ.",
9663452c-72c7-42a3-943e-12ec6ee28bd7,AP (Access Point - Điểm truy cập),"Trong mô hình autonomous AP, cấu hình được lưu ở đâu?","- Autonomous AP hoạt động độc lập, tự quản lý cấu hình của chính nó.",
9989d36a-6f59-4e61-8902-e2957fa9206a,Tăng tính sẵn sàng và khả năng chịu lỗi,Kiến trúc mạng đa vùng (Multi-region Architecture) giúp đạt được điều gì?,- Multi-region Architecture phân tán hạ tầng qua nhiều khu vực địa lý để tránh gián đoạn khi một vùng gặp sự cố.,
cd7404f0-279e-4b76-a472-6e6d5f18e040,Tăng tính tự động hóa,Kiến trúc mạng hiện đại của doanh nghiệp thường hướng đến mục tiêu nào?,"- Mục tiêu của thiết kế mạng hiện đại là tự động hóa, khả năng mở rộng, và tối ưu vận hành.",
12126b99-625d-4e26-b1a6-a61935abf66c,vEdge Router,"Trong SD-WAN (Software Defined Wide Area Network - Mạng diện rộng định nghĩa bằng phần mềm), thiết bị nào nằm ở các chi nhánh?","- vEdge Router là thiết bị SD-WAN triển khai ở chi nhánh, kết nối đến trung tâm điều khiển qua Internet an toàn.",
e7ae435e-ac99-4074-a55a-94b390e0c78d,VPN (Virtual Private Network - Mạng riêng ảo),Loại mạng nào kết nối người dùng từ xa đến mạng doanh nghiệp qua Internet an toàn?,- VPN mã hóa lưu lượng để người dùng truy cập tài nguyên nội bộ doanh nghiệp qua Internet một cách bảo mật.,
679b8ed3-5dd9-48f7-9b79-5514bc823088,VXLAN (Virtual Extensible LAN - Mạng LAN mở rộng ảo),Kiến trúc SD-Access (Software Defined Access - Truy cập được định nghĩa bằng phần mềm) của Cisco sử dụng công nghệ nền nào?,- SD-Access của Cisco sử dụng VXLAN để tạo mạng ảo hóa linh hoạt và định tuyến động trong doanh nghiệp.,
434a933a-b691-41e2-9c45-7fb854797b71,WLC (Wireless LAN Controller - Bộ điều khiển mạng LAN không dây),Thiết bị nào kết nối mạng LAN không dây (WLAN) với mạng có dây LAN?,"- WLC đóng vai trò trung gian, điều khiển và kết nối mạng không dây với mạng LAN vật lý.",
3f13929c-5707-4d36-a2e3-45316079d108,Xử lý dữ liệu và dịch vụ,"Trong mô hình mạng phân tán (Distributed Architecture), điều gì được phân bổ ra nhiều vị trí?","- Distributed Architecture phân phối xử lý và dữ liệu đến nhiều site để tăng tốc độ, giảm độ trễ.",
39847c7d-1c3e-46c5-96a5-2f3687b2e9a2,Địa chỉ MAC của Access Point,BSSID (Basic Service Set Identifier - Định danh tập dịch vụ cơ bản) là gì?,- BSSID chính là địa chỉ MAC của AP dùng để nhận dạng từng mạng riêng biệt trong một SSID.,
