id,answer,question,desc,ref
b92b0c7d-03c0-496f-89f4-7d84e852454a,Tầng vận chuyển (Transport Layer),User Datagram Protocol (UDP) là giao thức thuộc tầng nào trong mô hình OSI?,,
4b100754-694f-433b-b32d-2705c87a8f46,Tầng vật lý (Physical Layer),Bộ kết nối trung tâm (Hub) là thiết bị thuộc tầng nào trong mô hình OSI?,,
220ea5a6-ace2-4dac-9aa4-d3734a4b71b1,Tầng vật lý (Physical Layer),Bộ tiếp sóng (Repeater) là thiết bị thuộc tầng nào trong mô hình OSI?,,
5b6d821b-f924-4852-b1b8-da82ec3c8ebb,Tầng vật lý (Physical Layer),Dây cáp (Network cabling) là thiết bị thuộc tầng nào trong mô hình OSI?,,
72e62cc4-a618-4ce6-a453-567ea75e7e5b,Tầng vật lý (Physical Layer),Tầng 1 trong mô hình OSI còn được gọi là gì?,,
1e71d0a5-524d-49f3-8a4e-5c3002372d61,Tầng ứng dụng (Application Layer),File Transfer Protocol (FTP) là giao thức thuộc tầng nào trong mô hình OSI?,,
0c5730ce-328f-424f-b53a-2f170de664e1,Tầng ứng dụng (Application Layer),Hypertext Transfer Protocol (HTTP) là giao thức thuộc tầng nào trong mô hình OSI?,,
ae21a5f3-823a-4cc4-9283-ff39936ede7a,Tầng ứng dụng (Application Layer),Hypertext Transfer Protocol Secure (HTTPs) là giao thức thuộc tầng nào trong mô hình OSI?,,
0f2fec27-d455-4d6e-9d98-7210d73d2608,Tầng ứng dụng (Application Layer),Internet Message Access Protocol (IMAP) là giao thức thuộc tầng nào trong mô hình OSI?,,
9322dcb5-6227-41f1-9a20-4fc1823a51b3,Tầng ứng dụng (Application Layer),Post Office Protocol v3 (POP3) là giao thức thuộc tầng nào trong mô hình OSI?,,
463638b5-c24c-428e-b430-ee9c4e7418e0,Tầng ứng dụng (Application Layer),Simple Mail Transfer Protocol (SMTP) là giao thức thuộc tầng nào trong mô hình OSI?,,
702b5723-5c2b-4ebe-9544-2feeb4707528,Tầng ứng dụng (Application Layer),Tầng 7 trong mô hình OSI còn được gọi là gì?,,
