id,answer,question,desc,ref
bffd31b7-a995-49c1-bd1a-2d1a6beb243e,Jakarta,Tên thủ đô của Cộng hòa Indonesia?,- Nusantara được chọn làm thủ đô dự kiến do Jakarta càng ngập sụt lún do dân cư đông đúc.,
5b9be4b0-6587-43b1-b9cf-33966f2c33c5,Jerusalem,Tên thủ đô của Nhà nước Israel?,- Bị hạn chế công nhận. Đơn vị hành chính hiện đặt tại Tel Aviv.,
1a964757-86f6-4117-a3f8-23948908cb59,Jerusalem,Tên thủ đô của Nhà nước Palestine?,- Bị hạn chế công nhận. Đơn vị hành chính hiện đặt tại Ramallah.,
c6702af7-db62-41c5-a63c-8a36d3ee9e4a,Kabul,Tên thủ đô của Tiểu vương quốc Hồi giáo Afghanistan?,- Chính quyền Cộng hòa Hồi giáo Afghanistan sụp đổ vào năm 2021. Chính quyền Taliban tiếp quản nhà nước.,
0daeac03-fb02-4e74-8e74-007531897dca,Kathmandu,Tên thủ đô của Cộng hòa Dân chủ Liên bang Nepal?,,
db529dae-754b-4aaf-9178-3ba54b0a3a14,Kuala Lumpur,Tên thủ đô của Malaysia?,,
24fb1938-8b57-4129-bd2c-b5c1668455e0,Kuwait,Tên thủ đô của Nhà nước Kuwait?,,
6e8a72ef-ff65-48c9-a583-63b6539ab763,Malé,Tên thủ đô của Cộng hòa Maldives?,,
f97ea448-2fdd-4abc-91f9-69eb51d65b2c,Manama,Tên thủ đô của Vương quốc Bahrain?,,
62ef51c9-53f0-44a5-bd24-1563de60d851,Manila,Tên thủ đô của Cộng hòa Philippines?,,
43b4b0a4-6811-487f-9066-b04a4fd0a5c0,Moskva,Tên thủ đô của Liên bang Nga?,,
ea55a7a5-a496-499a-bd73-5f59aae5114a,Muscat,Tên thủ đô của Vương quốc Hồi giáo Oman?,,
be542ec4-6af8-44b3-9e11-9b13e5390318,Naypyidaw,Tên thủ đô của Cộng hòa Myanmar?,,
e669841e-ceeb-4fba-ae46-bf6661ecd088,New Delhi,Tên thủ đô của Cộng hòa Ấn Độ?,,
b01565e2-8b6b-4846-a659-5aa2a1919425,Nicosia,Tên thủ đô của Cộng hòa Síp?,,
4850a671-61b0-4100-b5ef-54a3f016f027,Phmon Penh (Phnôm Pênh),Tên thủ đô của Vương Quốc Campuchia?,,
a1f205b7-6533-47e8-b255-8e10eb691eb0,Pyongyang (Bình Nhưỡng),Tên thủ đô của Cộng hòa Dân chủ Nhân dân Triều Tiên?,,
f5b77f5e-9d0d-4c80-9ffd-d0ca1f544574,Riyadh,Tên thủ đô của Vương quốc Ả Rập Xê Út?,,
6276d3ac-d60d-41c6-9dde-51e0ab5c9e08,Sanaa,Tên thủ đô của Cộng hòa Yemen?,,
dcb1a894-5052-46a4-a803-b447c0fa5bfd,Seoul,Tên thủ đô của Đại Hàn Dân Quốc?,,
b0d3ca7a-a87e-4706-96f0-f107eeb1c5e3,Singapore,Tên thủ đô của Cộng hòa Singapore?,,
29f583ac-6248-41d5-9294-0010d1cd85c0,Sri Jayawardenepura Kotte,Tên thủ đô của Cộng hòa Xã hội chủ nghĩa Dân chủ Sri Lanka?,- Cộng hòa Xã hội chủ nghĩa Dân chủ Sri Lanka có 2 thủ đô chính\n\t+ Sri Jayawardenepura Kotte (thủ đô hành chính)\n\t+ Colombo (thủ đô thương mại),
661c994f-784a-4239-810f-d2d1ebc39b7c,Tashkent,Tên thủ đô của Cộng hòa Uzbekistan?,,
17bb87c1-251d-4f4a-8770-2aebafa0ca58,Tbilisi,Tên thủ đô của Gruzia?,,
b9bd8c41-683d-4833-9c69-1a83cd7294d2,Tehran,Tên thủ đô của Cộng hòa Hồi giáo Iran?,,
ffec6f0e-41cb-41ba-a85a-0825cd8c771d,Thimphu,Tên thủ đô của Vương quốc Bhutan?,,
335b092c-7329-47ec-8060-cb1353a5bf2f,Tokyo,Tên thủ đô của Nhật Bản Quốc?,,
1a44a3d7-d45c-4cae-abf0-49e785465e92,Ulaanbaatar,Tên thủ đô của Mông Cổ Quốc?,,
842865ee-1e8f-4b20-8c4f-2468e5030931,Vientiane (Viêng Chăn),Tên thủ đô của Cộng hòa Dân chủ Nhân dân Lào?,,
a9b3e944-879e-4f62-a25d-2ed8ae19fb77,Yerevan,Tên thủ đô của Cộng hòa Armenia?,,
