id,answer,question,desc,ref
617eda18-a636-4052-92ef-d089aca00a01,{BRIGHT_GREEN}ls -lS{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo kích thước nặng nhất giữa các thư mục và tệp?",,
0cdc4424-227e-411f-8287-7a378d585d7b,{BRIGHT_GREEN}ls -ltcr{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo thời gian thay đổi metadata cũ nhất lên đầu (ctime) giữa các thư mục và tệp?",,
d0c613b7-09ea-4dc2-9b3d-bd49a830ca7d,{BRIGHT_GREEN}ls -ltc{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo thời gian thay đổi metadata mới nhất lên đầu (ctime) giữa các thư mục và tệp?",,
5b087db5-4478-4db5-b50b-10cbfac1cf83,{BRIGHT_GREEN}ls -ltr{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo thời gian chỉnh sửa cũ nhất lên đầu (mtime) giữa các thư mục và tệp?",,
b673abd1-114d-4a60-99ad-c9001d0ba63a,{BRIGHT_GREEN}ls -ltur{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo thời gian truy cập cũ nhất lên đầu (atime) giữa các thư mục và tệp?",,
21bbdfe7-106a-4cc8-81bb-9e08c4e6e59c,{BRIGHT_GREEN}ls -ltu{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo thời gian truy cập mới nhất lên đầu (atime) giữa các thư mục và tệp?",,
bd71c4cf-d3c8-4788-9fb6-81eba2bef1b6,{BRIGHT_GREEN}ls -lt{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo thời gian chỉnh sửa mới nhất lên đầu (mtime) giữa các thư mục và tệp?",,
13c26a0c-65c0-4e21-96b3-e975f63c1518,{BRIGHT_GREEN}ls -lur{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo tên có thời gian truy cập cũ nhất (atime) giữa các thư mục và tệp?",,
575a8e15-3a43-449e-877a-5c5290bd79b2,{BRIGHT_GREEN}ls -lu{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo tên có thời gian truy cập mới nhất (atime) giữa các thư mục và tệp?",,
9e29cc3b-6540-49cf-9a0d-52dd2594f550,{BRIGHT_GREEN}ls -lvr{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo tên có ký tự số lớn nhất giữa các thư mục và tệp?",,
b36685d1-ab91-44c8-a4f2-e7b1097f9917,{BRIGHT_GREEN}ls -lv{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo tên có ký tự số nhỏ nhất giữa các thư mục và tệp?",,
b2341170-337e-4e39-80b5-49fc55fb58fb,{BRIGHT_GREEN}ls -lX{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và sắp xếp theo phần mở rộng giữa các thư mục và tệp?",,
2a7f1985-f5c4-4bf7-8113-ef6784d81b01,{BRIGHT_GREEN}ls -l{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê các thư mục và tệp một cách chi tiết?",,
e8e28e8a-bd98-4183-851d-fcd17707178c,{BRIGHT_GREEN}ls -m{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê danh sách ngang, cách nhau bằng dấu phẩy giữa các thư mục và tệp?",,
ff599d5b-b99b-48a6-9549-3bac9b92d113,{BRIGHT_GREEN}ls -n{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và hiển thị ID người dùng giữa các thư mục và tệp?",,
2449351a-46b0-4699-bfdd-d434cfb823f6,{BRIGHT_GREEN}ls -o{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và chỉ hiện chủ sỡ hữu giữa các thư mục và tệp?",,
32520be1-0fbf-4c8d-b9d1-9b898c21b7ea,{BRIGHT_GREEN}ls -p{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê và phân biệt giữa các thư mục và tệp?",,
44b51f74-cb46-4a8f-91b1-89158d3857f7,{BRIGHT_GREEN}ls {BRIGHT_BLUE}??.{BRIGHT_GREEN}*{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê các tệp có tên đúng hai ký tự?",,
5c9e2231-ec93-4080-94f9-ffef10261778,{BRIGHT_GREEN}ls {BRIGHT_BLUE}???.{BRIGHT_GREEN}*{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê các tệp có tên đúng ba ký tự?",,
5535f61a-d350-4983-8099-54aa061ebd7d,{BRIGHT_GREEN}ls {BRIGHT_BLUE}????.{BRIGHT_GREEN}*{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê các tệp có tên đúng bốn ký tự?",,
2740adc4-0607-4b21-be2b-1887de744dd4,{BRIGHT_GREEN}ls {BRIGHT_BLUE}[0-9]{BRIGHT_GREEN}*{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê các tệp bắt đầu từ các chữ số?",,
ef1c1ba0-e949-4c41-8fbf-aa91e96da0e3,{BRIGHT_GREEN}ls {BRIGHT_BLUE}[[:upper:]]{BRIGHT_GREEN}*{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê các tệp bắt đầu bằng chữ hoa?",,
9911790f-dc75-4378-8e98-7a5851870f58,{BRIGHT_GREEN}ls {BRIGHT_BLUE}data_{BRIGHT_GREEN}*{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê các tệp bắt đầu từ chuỗi {BRIGHT_BLUE}data_{RESET}?",,
e11587d5-33ef-48a4-8b43-d5d275f695ba,{BRIGHT_GREEN}ls{RESET},"Một người dùng sử dụng tiện ích dòng lệnh {BRIGHT_GREEN}ls{RESET} để tương tác với thư mục {BRIGHT_BLUE}Document{RESET}. Trong số các lệnh sau, lệnh nào người dùng nên sử dụng để liệt kê các thư mục và tệp một cách nhanh chóng và rút gọn?",,
