id,answer,question,desc,ref
c29719f8-d4fa-436d-9207-b420a50c67eb,"Displays file, shows non-printable chars. {BRIGHT_CYAN}(Hiển thị file, hiện ký tự không in được.)",What does {BRIGHT_GREEN}cat -v access.log{RESET} do? {BRIGHT_CYAN}(Lệnh cat -v access.log dùng để làm gì?),,
3112f2b7-8d5b-4a3b-94e9-113f39ef9dcd,"Displays file, shows tabs as ^I. {BRIGHT_CYAN}(Hiển thị file, tab hiện thành ^I.)","What does {BRIGHT_GREEN}cat -t ""access.log""{RESET} do? {BRIGHT_CYAN}(Lệnh cat -t ""access.log"" dùng để làm gì?)",,
7d022fcd-3bfc-4dcb-9508-62726defe999,"Displays file, shows tabs as ^I. {BRIGHT_CYAN}(Hiển thị file, tab hiện thành ^I.)",What does {BRIGHT_GREEN}cat -t access.log{RESET} do? {BRIGHT_CYAN}(Lệnh cat -t access.log dùng để làm gì?),,
b873080f-249c-416b-b24d-a7ff47b1ca8f,Displays that file’s contents. {BRIGHT_CYAN}(Hiển thị nội dung file ở đường dẫn trên.),What does {BRIGHT_GREEN}cat /var/challenges/print_file_contents/access.log{RESET} do? {BRIGHT_CYAN}(Lệnh cat /var/challenges/print_file_contents/access.log dùng để làm gì?),,
d82df4ac-dc97-4259-a487-ad6bcc63ea50,Displays the contents of access.log. {BRIGHT_CYAN}(Hiển thị nội dung file access.log.),What does {BRIGHT_GREEN}cat access.log{RESET} do? {BRIGHT_CYAN}(Lệnh cat access.log dùng để làm gì?),,
bac6fbb7-a4da-4b37-a442-21fb4422390a,Matches and prints all lines. {BRIGHT_CYAN}(Khớp và in mọi dòng trong file.),What does {BRIGHT_GREEN}grep '.' access.log{RESET} do? {BRIGHT_CYAN}(Lệnh grep '.' access.log dùng để làm gì?),,
a9d50fa6-50ae-44a7-962c-eb813efe3808,Matches lines with at least one underscore. {BRIGHT_CYAN}(In ra các dòng có ít nhất một dấu gạch dưới _.),What does {BRIGHT_GREEN}grep '*' access.log{RESET} do? {BRIGHT_CYAN}(Lệnh grep '*' access.log dùng để làm gì?),,
b0610e4c-3d7a-4a15-904a-81f5c2051c3f,Prints all non-empty lines. {BRIGHT_CYAN}(In tất cả dòng không rỗng trong file.),What does {BRIGHT_GREEN}grep . access.log{RESET} do? {BRIGHT_CYAN}(Lệnh grep . access.log dùng để làm gì?),,
ff73281b-64ac-4d78-b645-312fd8abf819,"Prints every line (empty regex matches all). {BRIGHT_CYAN}(In toàn bộ dòng, vì regex rỗng khớp với tất cả.)","What does {BRIGHT_GREEN}grep """" access.log{RESET} do? {BRIGHT_CYAN}(Lệnh grep """" access.log dùng để làm gì?)",,
c98d4af1-b8ea-4858-9748-ccaf45fffe1d,Prints every line of access.log. {BRIGHT_CYAN}(In toàn bộ nội dung file access.log.),What does {BRIGHT_GREEN}awk '{print $0}' access.log{RESET} do? {BRIGHT_CYAN}(Lệnh awk '{print $0}' access.log dùng để làm gì?),,
c60cca75-6a4b-4a5e-973c-b10b0b85ab7a,"Prints file contents (extra space ignored). {BRIGHT_CYAN}(In nội dung file, khoảng trắng không ảnh hưởng.)","What does {BRIGHT_GREEN}echo ""$(<access.log )""{RESET} do? {BRIGHT_CYAN}(Lệnh echo ""$(<access.log )"" dùng để làm gì?)",,
07f5b015-5f46-48a7-b089-32da83ff7672,"Prints file contents (space ignored). {BRIGHT_CYAN}(In nội dung file, khoảng trắng không ảnh hưởng.)","What does {BRIGHT_GREEN}echo ""$(< access.log)""{RESET} do? {BRIGHT_CYAN}(Lệnh echo ""$(< access.log)"" dùng để làm gì?)",,
221c0518-e2a5-49c5-b055-3e53d0b7d215,"Quotes do nothing, runs cat. {BRIGHT_CYAN}(Dấu nháy không ảnh hưởng, vẫn chạy cat.)",What does {BRIGHT_GREEN}'cat' access.log{RESET} do? {BRIGHT_CYAN}(Lệnh 'cat' access.log dùng để làm gì?),,
155dae62-d260-4916-9ed1-ce00bfb058f2,Reads file line by line and echoes each. {BRIGHT_CYAN}(Đọc file từng dòng rồi in ra từng dòng.),What does {BRIGHT_GREEN}while read line; do echo $line; done < access.log{RESET} do? {BRIGHT_CYAN}(Lệnh while read line; do echo $line; done < access.log dùng để làm gì?),,
252167bb-413b-453f-8cc5-ec2a2b1c347e,"Redirects file into cat, prints it. {BRIGHT_CYAN}(Chuyển hướng file vào cat để in ra.)",What does {BRIGHT_GREEN}cat <access.log{RESET} do? {BRIGHT_CYAN}(Lệnh cat <access.log dùng để làm gì?),,
3756a056-ecf4-4837-ada5-e2dc437aeaf0,"Redirects file into cat, prints it. {BRIGHT_CYAN}(Chuyển hướng nội dung file vào cat và in ra.)",What does {BRIGHT_GREEN}cat < access.log{RESET} do? {BRIGHT_CYAN}(Lệnh cat < access.log dùng để làm gì?),,
288ef4ac-5e0e-4171-8800-7a71d6a3a2d2,Shows last 10 lines of access.log. {BRIGHT_CYAN}(Hiển thị 10 dòng cuối của file access.log.),What does {BRIGHT_GREEN}cat access.log | tail{RESET} do? {BRIGHT_CYAN}(Lệnh cat access.log | tail dùng để làm gì?),,
ad82aefa-ec3c-4d6d-9b3d-959a8f9e915f,Shows last 10 lines of file in current dir. {BRIGHT_CYAN}(Hiển thị 10 dòng cuối của file trong thư mục hiện tại.),What does {BRIGHT_GREEN}tail ./access.log{RESET} do? {BRIGHT_CYAN}(Lệnh tail ./access.log dùng để làm gì?),,
3753f44e-5fd1-4efb-9db1-8ce9442f077e,"Shows last 10 lines, extra space ignored. {BRIGHT_CYAN}(Hiển thị 10 dòng cuối, khoảng trắng dư không ảnh hưởng.)",What does {BRIGHT_GREEN}tail access.log{RESET} do? {BRIGHT_CYAN}(Lệnh tail access.log dùng để làm gì?),,
fd830c97-10a1-4952-8789-640428e6a718,Shows the first 10 lines of access.log. {BRIGHT_CYAN}(Hiển thị 10 dòng đầu của file access.log.),What does {BRIGHT_GREEN}head access.log{RESET} do? {BRIGHT_CYAN}(Lệnh head access.log dùng để làm gì?),,
7f1df7e9-cf6f-4b4a-bbfb-642571e48b2d,Shows the last 10 lines of access.log. {BRIGHT_CYAN}(Hiển thị 10 dòng cuối của file access.log.),What does {BRIGHT_GREEN}tail access.log{RESET} do? {BRIGHT_CYAN}(Lệnh tail access.log dùng để làm gì?),,
c967207f-628a-49dd-8c0f-6343e5d54d76,"Subshell substitution, prints content of access.log. {BRIGHT_CYAN}(Dùng lệnh lồng, in nội dung file access.log.)","What does {BRIGHT_GREEN}echo ""<access.log""{RESET} do? {BRIGHT_CYAN}(Lệnh echo ""<access.log"" dùng để làm gì?)",,
384876b9-2fd6-4add-b2ea-fb9a4b6ef543,Uses absolute path to display file. {BRIGHT_CYAN}(Dùng đường dẫn tuyệt đối để in nội dung file.),What does {BRIGHT_GREEN}cat $(pwd)/access.log{RESET} do? {BRIGHT_CYAN}(Lệnh cat $(pwd)/access.log dùng để làm gì?),,
