id,answer,question,desc,ref
99fdac55-449f-4da3-9fcf-38271d884639,3,Mô hình mạng của Cisco chia thành mấy lớp trong mô hình phân cấp truyền thống?,"- Cisco Hierarchical Model gồm ba lớp: Core (Lõi), Distribution (Phân phối), và Access (Truy cập).",
003fb79d-6f43-4083-9d4e-a6dd1a7c2203,Network Topology (Tô-pô mạng),Mô hình mạng nào mô tả cách các thiết bị được kết nối vật lý hoặc logic với nhau trong mạng?,"- Network Topology (Tô-pô mạng) mô tả cấu trúc kết nối giữa các thiết bị mạng — ví dụ như Star (hình sao), Bus (tuyến), Ring (vòng). Nó là bản đồ của mạng.",
d094dbe3-94e9-44ce-8eb3-fee2d168c6bc,Data Center (Trung tâm dữ liệu),Mô hình Spine-Leaf (Xương sống - Lá) thường được sử dụng ở đâu?,- Spine-Leaf Architecture phổ biến trong Data Center để đảm bảo độ trễ thấp và khả năng mở rộng lớn.,
31d381a4-2456-4fe7-ab3d-5fc1a50b5c89,Repeater (Bộ lặp),Thiết bị nào khuếch đại tín hiệu trong mạng?,- Repeater được dùng để tăng cường và kéo dài tín hiệu truyền trong mạng có dây.,
308efa2e-e2cc-45b6-beab-c454c6d513b7,Switch (Bộ chuyển mạch),Thiết bị nào thường hoạt động ở Layer 2 (Lớp Liên kết dữ liệu)?,"- Switch hoạt động ở Layer 2, xử lý gói tin dựa trên địa chỉ MAC.",
56173806-a38a-4af1-8aa9-de95aabb764b,Router (Bộ định tuyến),Thiết bị nào thường được xem là điểm giao tiếp giữa mạng LAN và WAN?,- Router chịu trách nhiệm định tuyến dữ liệu giữa các mạng khác nhau — thường là giữa LAN và WAN.,
70f839da-c48c-45a8-a6ac-1cf5227f5221,Switch lõi tốc độ cao,"Trong mô hình Spine-Leaf, thiết bị “Spine” thường là gì?","- Spine Switch kết nối đến tất cả Leaf Switch, tạo mạng lưới đồng nhất và không có điểm nghẽn.",
30b2264e-9801-493a-a776-7887e833bca7,Switch (Bộ chuyển mạch),"Trong mô hình tô-pô hình sao (Star Topology - Tô-pô hình sao), tất cả các thiết bị kết nối đến thiết bị trung tâm nào?","- Trong Star Topology, tất cả các thiết bị kết nối đến một thiết bị trung tâm — thường là Switch, giúp quản lý và điều phối lưu lượng giữa các thiết bị.",
cf2afe6b-63cc-4f32-869b-4a0edae6fd42,SDN Controller (Bộ điều khiển SDN),"Trong SDN, bộ điều khiển trung tâm thường được gọi là gì?",- SDN Controller quản lý chính sách và cấu hình cho toàn bộ mạng thông qua API.,
e0e6da9f-83f0-41ef-b36d-807ecedf02ca,Bus (Tuyến),Tô-pô nào cho phép tất cả các thiết bị chia sẻ cùng một đường truyền vật lý?,"- Trong Bus Topology, tất cả thiết bị chia sẻ một đường truyền chính, dữ liệu di chuyển theo hai hướng và dễ bị xung đột (collision).",
9c65dc14-811f-4787-8487-bb96ea075ab4,Mesh (Lưới),Tô-pô nào cung cấp tính dự phòng (redundancy) cao nhất nhưng tốn kém chi phí cáp nhất?,"- Mesh Topology (Tô-pô lưới) cho phép mỗi thiết bị kết nối trực tiếp với tất cả thiết bị khác, đảm bảo không có điểm lỗi đơn (single point of failure).",
cc2330f6-569e-4a85-a717-1ae31d0ebcf4,Một chiều,Tô-pô Ring (Vòng) truyền dữ liệu theo hướng nào?,"- Trong Ring Topology, dữ liệu di chuyển theo một hướng quanh vòng. Nếu một nút hỏng, toàn bộ mạng có thể bị ảnh hưởng.",
f41adc96-4abc-49cf-8628-ca3302ec3b43,Các mạng LAN khác nhau,WAN (Wide Area Network - Mạng diện rộng) được sử dụng để kết nối gì?,- WAN kết nối nhiều LAN lại với nhau qua khoảng cách địa lý xa bằng các liên kết thuê (leased line) hoặc VPN.,
